,Marks,State,City,Center Code
2310970,221.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310971,333.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310972,313.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310973,113.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310974,93.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310975,150.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310976,119.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310977,258.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310978,158.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310979,134.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310980,305.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310981,172.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310982,450.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310983,135.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310984,421.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310985,424.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310986,572.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310987,56.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310988,118.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310989,80.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310990,143.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310991,685.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310992,177.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310993,113.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310994,136.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310995,179.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310996,329.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310997,110.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310998,85.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310999,172.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311000,94.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311001,70.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311002,123.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311003,436.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311004,33.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311005,263.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311006,243.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311007,175.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311008,310.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311009,345.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311010,260.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311011,518.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311012,73.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311013,160.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311014,228.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311015,333.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311016,140.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311017,196.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311018,594.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311019,292.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311020,63.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311021,316.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311022,72.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311023,339.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311024,131.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311025,216.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311026,235.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311027,423.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311028,442.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311029,87.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311030,320.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311031,321.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311032,118.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311033,278.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311034,292.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311035,126.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311036,159.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311037,167.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311038,395.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311039,180.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311040,685.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311041,194.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311042,355.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311043,144.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311044,224.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311045,181.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311046,334.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311047,185.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311048,337.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311049,394.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311050,192.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311051,224.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311052,190.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311053,374.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311054,10.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311055,125.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311056,133.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311057,143.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311058,221.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311059,193.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311060,47.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311061,137.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311062,574.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311063,92.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311064,408.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311065,230.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311066,94.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311067,161.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311068,202.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311069,272.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311070,160.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311071,223.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311072,571.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311073,125.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311074,219.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311075,43.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311076,515.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311077,107.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311078,125.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311079,155.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311080,289.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311081,218.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311082,214.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311083,631.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311084,200.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311085,226.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311086,276.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311087,41.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311088,122.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311089,139.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311090,460.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311091,361.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311092,410.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311093,257.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311094,153.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311095,215.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311096,197.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311097,256.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311098,341.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311099,240.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311100,343.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311101,184.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311102,140.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311103,238.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311104,62.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2311105,145.0,OUTSIDE-INDIA,KUWAIT CITY,990101
